Date,Time,Datetime,Spot Price (NSW),Spot Price (SA),Gunning Wind Farm NSW (47 MW) - Output (MWh),Lake Bonney Wind Farm SA (159 MW) - Output (MWh)
7/01/2014,8:30:00 PM,7/01/2014 20:30,48.2,44.79,22.75,26.165
7/01/2014,9:00:00 PM,7/01/2014 21:00,46.06,42.76,22.665,18.415
7/01/2014,9:30:00 PM,7/01/2014 21:30,47.18,42.94,22.75,16.165
7/01/2014,10:00:00 PM,7/01/2014 22:00,46.48,41.6,22.585,21.585
7/01/2014,10:30:00 PM,7/01/2014 22:30,47.93,39.62,22.5,23.835
7/01/2014,11:00:00 PM,7/01/2014 23:00,48.25,39.34,22.415,20.915
7/01/2014,11:30:00 PM,7/01/2014 23:30,47.95,40.92,22.585,14.665
8/01/2014,12:00:00 AM,8/01/2014 0:00,46.73,44,22.5,9.75
8/01/2014,12:30:00 AM,8/01/2014 0:30,44.52,40,22.585,11.085
8/01/2014,1:00:00 AM,8/01/2014 1:00,45.94,38.93,22.25,9.835
8/01/2014,1:30:00 AM,8/01/2014 1:30,43.36,37.15,21.5,13
8/01/2014,2:00:00 AM,8/01/2014 2:00,42.48,36.48,20.915,12.75
8/01/2014,2:30:00 AM,8/01/2014 2:30,42.04,35.25,21.335,12.665
8/01/2014,3:00:00 AM,8/01/2014 3:00,42.04,35.11,20.75,11.165
8/01/2014,3:30:00 AM,8/01/2014 3:30,42.04,35.35,20.25,12.165
8/01/2014,4:00:00 AM,8/01/2014 4:00,42.04,35.36,20.665,11.585
8/01/2014,4:30:00 AM,8/01/2014 4:30,42.04,36.01,21.085,10.335
8/01/2014,5:00:00 AM,8/01/2014 5:00,45.61,39.11,21.5,9.585
8/01/2014,5:30:00 AM,8/01/2014 5:30,48.23,41.4,21.835,15.415
8/01/2014,6:00:00 AM,8/01/2014 6:00,49.75,44.42,21.085,20.835
8/01/2014,6:30:00 AM,8/01/2014 6:30,49.71,45.7,22,20.665
8/01/2014,7:00:00 AM,8/01/2014 7:00,49.75,47.32,21.75,23.165
8/01/2014,7:30:00 AM,8/01/2014 7:30,49.67,46.31,21.085,22.75
8/01/2014,8:00:00 AM,8/01/2014 8:00,49.75,45.85,20.335,42.5
8/01/2014,8:30:00 AM,8/01/2014 8:30,49.84,46.23,19,52.165
8/01/2014,9:00:00 AM,8/01/2014 9:00,49.76,46.73,14.915,49.5
8/01/2014,9:30:00 AM,8/01/2014 9:30,49.75,47.75,15.25,40.835
8/01/2014,10:00:00 AM,8/01/2014 10:00,49.75,48.74,14.75,29.25
8/01/2014,10:30:00 AM,8/01/2014 10:30,49.76,50.14,15,24
8/01/2014,11:00:00 AM,8/01/2014 11:00,49.77,51.1,14.585,16.835
8/01/2014,11:30:00 AM,8/01/2014 11:30,49.75,51.18,16.25,13.335
8/01/2014,12:00:00 PM,8/01/2014 12:00,49.76,51.07,14.835,11.75
8/01/2014,12:30:00 PM,8/01/2014 12:30,49.76,51,12.835,12.25
8/01/2014,1:00:00 PM,8/01/2014 13:00,49.76,50.06,10.085,23.5
8/01/2014,1:30:00 PM,8/01/2014 13:30,49.76,49.24,7.665,34.915
8/01/2014,2:00:00 PM,8/01/2014 14:00,49.76,48.81,7.835,38.665
8/01/2014,2:30:00 PM,8/01/2014 14:30,49.76,48.25,8,41.835
8/01/2014,3:00:00 PM,8/01/2014 15:00,49.77,47.82,8.915,50.5
8/01/2014,3:30:00 PM,8/01/2014 15:30,49.78,56.28,9.835,56.085
8/01/2014,4:00:00 PM,8/01/2014 16:00,49.76,56.44,13.165,54
8/01/2014,4:30:00 PM,8/01/2014 16:30,49.76,48.26,16.085,46.585
8/01/2014,5:00:00 PM,8/01/2014 17:00,49.76,48.76,17.835,46.085
8/01/2014,5:30:00 PM,8/01/2014 17:30,49.75,48.35,21.165,46.085
8/01/2014,6:00:00 PM,8/01/2014 18:00,49.75,46.76,21.915,49.585
8/01/2014,6:30:00 PM,8/01/2014 18:30,49.7,46.01,22.415,53.915
8/01/2014,7:00:00 PM,8/01/2014 19:00,49.71,45.99,21.915,54.415
8/01/2014,7:30:00 PM,8/01/2014 19:30,49.75,46.03,21.665,52.415
8/01/2014,8:00:00 PM,8/01/2014 20:00,49.63,46.29,21.835,55.415
8/01/2014,8:30:00 PM,8/01/2014 20:30,49.44,47.58,21.915,50.085
8/01/2014,9:00:00 PM,8/01/2014 21:00,48.32,47.06,21.75,52.085
8/01/2014,9:30:00 PM,8/01/2014 21:30,48.01,46.59,21.75,52.5
8/01/2014,10:00:00 PM,8/01/2014 22:00,46.35,44.22,21.75,60.665
8/01/2014,10:30:00 PM,8/01/2014 22:30,48.77,45.66,21.085,49
8/01/2014,11:00:00 PM,8/01/2014 23:00,49.44,45.82,21.75,49.085
8/01/2014,11:30:00 PM,8/01/2014 23:30,49.12,45.18,21.835,49.085
9/01/2014,12:00:00 AM,9/01/2014 0:00,49.24,47.9,21.75,55.25
9/01/2014,12:30:00 AM,9/01/2014 0:30,48.53,46.25,21.415,54.25
9/01/2014,1:00:00 AM,9/01/2014 1:00,47.19,44.67,21.5,55.665
9/01/2014,1:30:00 AM,9/01/2014 1:30,46.04,43.39,20.085,51.165
9/01/2014,2:00:00 AM,9/01/2014 2:00,42.08,40.58,21.665,42
9/01/2014,2:30:00 AM,9/01/2014 2:30,42.04,40.39,21.835,46.835
9/01/2014,3:00:00 AM,9/01/2014 3:00,42.04,40.26,20.915,44.75
9/01/2014,3:30:00 AM,9/01/2014 3:30,42.04,40.32,19.835,47
9/01/2014,4:00:00 AM,9/01/2014 4:00,42.04,40.2,18.915,47.165
9/01/2014,4:30:00 AM,9/01/2014 4:30,43.06,41.31,16.085,44.335
9/01/2014,5:00:00 AM,9/01/2014 5:00,47.28,45.53,10.915,39.5
9/01/2014,5:30:00 AM,9/01/2014 5:30,49.45,47.2,16.835,38.25
9/01/2014,6:00:00 AM,9/01/2014 6:00,49.73,48.27,13.5,31.585
9/01/2014,6:30:00 AM,9/01/2014 6:30,49.69,49.22,13.835,27.835
9/01/2014,7:00:00 AM,9/01/2014 7:00,49.76,50.39,12.415,22.835
9/01/2014,7:30:00 AM,9/01/2014 7:30,49.81,62,11.915,13.915
9/01/2014,8:00:00 AM,9/01/2014 8:00,50.08,62.6,5.665,11.415
9/01/2014,8:30:00 AM,9/01/2014 8:30,50.28,66.99,7.835,9
9/01/2014,9:00:00 AM,9/01/2014 9:00,50.59,70.8,8.25,5.085
9/01/2014,9:30:00 AM,9/01/2014 9:30,51.82,72.47,6.835,3.415
9/01/2014,10:00:00 AM,9/01/2014 10:00,53.49,70.8,5.335,0.915
9/01/2014,10:30:00 AM,9/01/2014 10:30,53.09,70.8,4.335,-0.835
9/01/2014,11:00:00 AM,9/01/2014 11:00,53.66,70.8,2.5,-0.665
9/01/2014,11:30:00 AM,9/01/2014 11:30,51.11,70.8,0.915,-0.665
9/01/2014,12:00:00 PM,9/01/2014 12:00,50.76,70.8,0,0.085
9/01/2014,12:30:00 PM,9/01/2014 12:30,50.26,70.8,0,10.25
9/01/2014,1:00:00 PM,9/01/2014 13:00,52.93,72.47,0,9.415
9/01/2014,1:30:00 PM,9/01/2014 13:30,53.49,73.16,0,6.585
9/01/2014,2:00:00 PM,9/01/2014 14:00,53.64,68.82,0,8.335
9/01/2014,2:30:00 PM,9/01/2014 14:30,53.57,69.55,0,13.335
9/01/2014,3:00:00 PM,9/01/2014 15:00,53.64,70.8,0.085,14.665
9/01/2014,3:30:00 PM,9/01/2014 15:30,53.65,70.8,0.665,14.335
9/01/2014,4:00:00 PM,9/01/2014 16:00,53.61,70.8,0.5,12.085
9/01/2014,4:30:00 PM,9/01/2014 16:30,54.08,70.8,0.835,11
9/01/2014,5:00:00 PM,9/01/2014 17:00,53.65,70.8,1.915,12.25
9/01/2014,5:30:00 PM,9/01/2014 17:30,51.81,70.8,1,11.5
9/01/2014,6:00:00 PM,9/01/2014 18:00,53.14,69.14,1.835,12.585
9/01/2014,6:30:00 PM,9/01/2014 18:30,50.84,58.05,4.25,13.835
9/01/2014,7:00:00 PM,9/01/2014 19:00,49.8,54.01,4.415,15.585
9/01/2014,7:30:00 PM,9/01/2014 19:30,49.75,52.33,7.915,19.585
9/01/2014,8:00:00 PM,9/01/2014 20:00,49.73,52.26,7.665,22.415
9/01/2014,8:30:00 PM,9/01/2014 20:30,49.75,52.95,8,22.165
9/01/2014,9:00:00 PM,9/01/2014 21:00,49.59,54.19,7.165,21.335
9/01/2014,9:30:00 PM,9/01/2014 21:30,49.59,52.2,7.835,26.915
9/01/2014,10:00:00 PM,9/01/2014 22:00,48.75,50.38,7,19.915
9/01/2014,10:30:00 PM,9/01/2014 22:30,49.74,50.21,5.5,21
9/01/2014,11:00:00 PM,9/01/2014 23:00,49.72,49.77,6.75,22.085
9/01/2014,11:30:00 PM,9/01/2014 23:30,49.85,49.89,6.25,18.75
10/01/2014,12:00:00 AM,10/01/2014 0:00,49.71,52.67,6.335,25.335
10/01/2014,12:30:00 AM,10/01/2014 0:30,49.45,48.55,6.915,26.835
10/01/2014,1:00:00 AM,10/01/2014 1:00,49.1,47.48,6,26
10/01/2014,1:30:00 AM,10/01/2014 1:30,46.9,47.07,5.415,21.915
10/01/2014,2:00:00 AM,10/01/2014 2:00,44.16,46.21,6.585,12.585
10/01/2014,2:30:00 AM,10/01/2014 2:30,43.66,44.55,6.585,8.585
10/01/2014,3:00:00 AM,10/01/2014 3:00,42.25,41.97,7,9.75
10/01/2014,3:30:00 AM,10/01/2014 3:30,42.08,40.75,6.335,15.165
10/01/2014,4:00:00 AM,10/01/2014 4:00,42.42,39.73,5.915,23.335
10/01/2014,4:30:00 AM,10/01/2014 4:30,42.45,39.21,5.335,34.165
10/01/2014,5:00:00 AM,10/01/2014 5:00,46.28,42.14,5,41.75
10/01/2014,5:30:00 AM,10/01/2014 5:30,49.66,45.38,3.665,45.75
10/01/2014,6:00:00 AM,10/01/2014 6:00,49.75,46.88,3.915,44.5
10/01/2014,6:30:00 AM,10/01/2014 6:30,49.75,49.44,3.5,46.415
10/01/2014,7:00:00 AM,10/01/2014 7:00,50.42,55.54,2.085,42
10/01/2014,7:30:00 AM,10/01/2014 7:30,51.08,67.57,0.75,38.085
10/01/2014,8:00:00 AM,10/01/2014 8:00,53.66,79.41,0.165,33.915
10/01/2014,8:30:00 AM,10/01/2014 8:30,54.22,83.51,0,32.915
10/01/2014,9:00:00 AM,10/01/2014 9:00,53.67,96.96,0,40.335
10/01/2014,9:30:00 AM,10/01/2014 9:30,53.65,106.64,0,33.835
10/01/2014,10:00:00 AM,10/01/2014 10:00,53.66,109.8,0,27.415
10/01/2014,10:30:00 AM,10/01/2014 10:30,53.68,109.8,0,28.415
10/01/2014,11:00:00 AM,10/01/2014 11:00,54.11,107.58,0.085,22.585
10/01/2014,11:30:00 AM,10/01/2014 11:30,53.62,102.29,0,16.665
10/01/2014,12:00:00 PM,10/01/2014 12:00,53.66,83.24,0,19.165
10/01/2014,12:30:00 PM,10/01/2014 12:30,53.72,77.62,0,17.75
10/01/2014,1:00:00 PM,10/01/2014 13:00,54.2,86.02,0,7.5
10/01/2014,1:30:00 PM,10/01/2014 13:30,54.63,83.43,0,3.165
10/01/2014,2:00:00 PM,10/01/2014 14:00,55.52,95.96,0,4.835
10/01/2014,2:30:00 PM,10/01/2014 14:30,55.45,109.8,0,15.165
10/01/2014,3:00:00 PM,10/01/2014 15:00,55.91,110.09,0,18.415
10/01/2014,3:30:00 PM,10/01/2014 15:30,55.37,83.45,0.085,24.5
10/01/2014,4:00:00 PM,10/01/2014 16:00,55.6,98.25,0,24.165
10/01/2014,4:30:00 PM,10/01/2014 16:30,55.31,109.8,0.25,12.5
10/01/2014,5:00:00 PM,10/01/2014 17:00,54.43,98.32,0,9
10/01/2014,5:30:00 PM,10/01/2014 17:30,53.65,72.73,0.5,4.835
10/01/2014,6:00:00 PM,10/01/2014 18:00,53.66,79.51,0.25,3.915
10/01/2014,6:30:00 PM,10/01/2014 18:30,53.27,70.14,0.915,1.75
10/01/2014,7:00:00 PM,10/01/2014 19:00,53.95,67.89,1.915,5.585
10/01/2014,7:30:00 PM,10/01/2014 19:30,53.78,65.92,0.25,2.665
10/01/2014,8:00:00 PM,10/01/2014 20:00,53.26,66.45,0.665,8.585
10/01/2014,8:30:00 PM,10/01/2014 20:30,53.32,75.84,0.5,12.085
10/01/2014,9:00:00 PM,10/01/2014 21:00,50.86,80.8,0.085,6.835
10/01/2014,9:30:00 PM,10/01/2014 21:30,49.75,60.84,0,10.335
10/01/2014,10:00:00 PM,10/01/2014 22:00,49.69,51.13,0,5.415
10/01/2014,10:30:00 PM,10/01/2014 22:30,59.88,62.97,0.165,4.835
10/01/2014,11:00:00 PM,10/01/2014 23:00,50.24,51.82,1,3.915
10/01/2014,11:30:00 PM,10/01/2014 23:30,49.94,51.32,1.335,3.085
11/01/2014,12:00:00 AM,11/01/2014 0:00,50.11,54.76,1,3.585
11/01/2014,12:30:00 AM,11/01/2014 0:30,49.17,50.76,1,5.665
11/01/2014,1:00:00 AM,11/01/2014 1:00,48.53,46.76,0.585,7.415
11/01/2014,1:30:00 AM,11/01/2014 1:30,47.64,45.75,1.165,6.085
11/01/2014,2:00:00 AM,11/01/2014 2:00,43.85,44.03,0.585,2.085
11/01/2014,2:30:00 AM,11/01/2014 2:30,47.72,46.78,0,0.5
11/01/2014,3:00:00 AM,11/01/2014 3:00,45.54,44.73,0.75,0.915
11/01/2014,3:30:00 AM,11/01/2014 3:30,43.73,42.41,1,1
11/01/2014,4:00:00 AM,11/01/2014 4:00,47.06,45.92,1.665,0.75
11/01/2014,4:30:00 AM,11/01/2014 4:30,44.02,43.72,2.25,-0.085
11/01/2014,5:00:00 AM,11/01/2014 5:00,47.09,46.24,2.75,0
11/01/2014,5:30:00 AM,11/01/2014 5:30,46.99,46.33,2.665,0.75
11/01/2014,6:00:00 AM,11/01/2014 6:00,47.6,46.62,2.5,4.5
11/01/2014,6:30:00 AM,11/01/2014 6:30,44.09,44.64,2.665,1.915
11/01/2014,7:00:00 AM,11/01/2014 7:00,48.34,46.92,3.085,3.165
11/01/2014,7:30:00 AM,11/01/2014 7:30,49.61,48.2,2.5,3.665
11/01/2014,8:00:00 AM,11/01/2014 8:00,49.76,49.63,2.835,6.75
11/01/2014,8:30:00 AM,11/01/2014 8:30,49.75,50.36,3.665,9.665
11/01/2014,9:00:00 AM,11/01/2014 9:00,49.75,50.61,3.335,10.335
11/01/2014,9:30:00 AM,11/01/2014 9:30,49.82,50.88,3.5,8.085
11/01/2014,10:00:00 AM,11/01/2014 10:00,49.76,50.8,4.165,5.5
11/01/2014,10:30:00 AM,11/01/2014 10:30,49.78,50.81,3.75,8.415
11/01/2014,11:00:00 AM,11/01/2014 11:00,49.76,51.04,2.5,9.5
11/01/2014,11:30:00 AM,11/01/2014 11:30,49.83,50.82,2.085,11.585
11/01/2014,12:00:00 PM,11/01/2014 12:00,50.14,50.96,2.165,14.25
11/01/2014,12:30:00 PM,11/01/2014 12:30,50.61,50.17,2.25,21.835
11/01/2014,1:00:00 PM,11/01/2014 13:00,50.46,49.52,3.165,17.25
11/01/2014,1:30:00 PM,11/01/2014 13:30,52.27,50.55,3.915,19.5
11/01/2014,2:00:00 PM,11/01/2014 14:00,52.86,50.66,2.915,18.585
11/01/2014,2:30:00 PM,11/01/2014 14:30,53.65,50.43,2.75,17.25
11/01/2014,3:00:00 PM,11/01/2014 15:00,54.2,50.14,2.085,17.085
11/01/2014,3:30:00 PM,11/01/2014 15:30,54.2,50.3,2.165,21.165
11/01/2014,4:00:00 PM,11/01/2014 16:00,54.02,50.59,3.335,22.835
11/01/2014,4:30:00 PM,11/01/2014 16:30,54.29,50.91,4.415,23.25
11/01/2014,5:00:00 PM,11/01/2014 17:00,55.44,51.63,5.585,23.75
11/01/2014,5:30:00 PM,11/01/2014 17:30,53.61,50.96,8,19
11/01/2014,6:00:00 PM,11/01/2014 18:00,53.17,51.08,3.335,19.085
11/01/2014,6:30:00 PM,11/01/2014 18:30,51.31,50.73,1.665,15
11/01/2014,7:00:00 PM,11/01/2014 19:00,49.84,48.79,0,17
11/01/2014,7:30:00 PM,11/01/2014 19:30,49.76,48.73,0,14.335
11/01/2014,8:00:00 PM,11/01/2014 20:00,49.76,48.63,2.5,12.25
11/01/2014,8:30:00 PM,11/01/2014 20:30,49.76,49.73,8.335,9.415
11/01/2014,9:00:00 PM,11/01/2014 21:00,49.72,50.71,9.085,6.415
11/01/2014,9:30:00 PM,11/01/2014 21:30,49.76,49.24,9,7.915
11/01/2014,10:00:00 PM,11/01/2014 22:00,49.58,46.74,11.75,6.5
11/01/2014,10:30:00 PM,11/01/2014 22:30,49.6,45.46,11.5,5.085
11/01/2014,11:00:00 PM,11/01/2014 23:00,49.61,45.17,10.5,2.585
11/01/2014,11:30:00 PM,11/01/2014 23:30,49.63,44.52,11.415,1.915
12/01/2014,12:00:00 AM,12/01/2014 0:00,49.43,47.28,12.165,3.915
12/01/2014,12:30:00 AM,12/01/2014 0:30,49.1,45.46,12,3.75
12/01/2014,1:00:00 AM,12/01/2014 1:00,47.57,43.44,12.415,3.665
12/01/2014,1:30:00 AM,12/01/2014 1:30,42.44,38.73,12.665,5
12/01/2014,2:00:00 AM,12/01/2014 2:00,41.04,37.51,12.585,4.75
12/01/2014,2:30:00 AM,12/01/2014 2:30,46.2,41,12.415,5.75
12/01/2014,3:00:00 AM,12/01/2014 3:00,42.72,37.76,11.665,7.835
12/01/2014,3:30:00 AM,12/01/2014 3:30,43.47,38.07,10.585,9.25
12/01/2014,4:00:00 AM,12/01/2014 4:00,42.04,36.58,10.085,7.915
12/01/2014,4:30:00 AM,12/01/2014 4:30,42.36,36.27,10.165,9.335
12/01/2014,5:00:00 AM,12/01/2014 5:00,43.41,36.54,8.5,12.665
12/01/2014,5:30:00 AM,12/01/2014 5:30,43.19,36.21,6.665,16.585
12/01/2014,6:00:00 AM,12/01/2014 6:00,45.78,38.51,4,14.585
12/01/2014,6:30:00 AM,12/01/2014 6:30,41.65,36.35,1.835,12.75
12/01/2014,7:00:00 AM,12/01/2014 7:00,49.17,42.69,1.25,13.585
12/01/2014,7:30:00 AM,12/01/2014 7:30,49.13,42.74,0.665,10.25
12/01/2014,8:00:00 AM,12/01/2014 8:00,49.67,43.44,0,10.915
12/01/2014,8:30:00 AM,12/01/2014 8:30,49.56,42.75,0,11.085
12/01/2014,9:00:00 AM,12/01/2014 9:00,49.75,43.21,0,10.915
12/01/2014,9:30:00 AM,12/01/2014 9:30,49.76,43.29,0,12.835
12/01/2014,10:00:00 AM,12/01/2014 10:00,49.8,43.91,0,13.415
12/01/2014,10:30:00 AM,12/01/2014 10:30,49.76,44.94,0.085,12.335
12/01/2014,11:00:00 AM,12/01/2014 11:00,49.76,45.39,1.665,14.25
12/01/2014,11:30:00 AM,12/01/2014 11:30,49.83,46.21,2.585,15.085
12/01/2014,12:00:00 PM,12/01/2014 12:00,49.76,47.21,3.75,16.415
12/01/2014,12:30:00 PM,12/01/2014 12:30,49.76,48.42,3.585,16.165
12/01/2014,1:00:00 PM,12/01/2014 13:00,49.76,48.57,2.665,15.585
12/01/2014,1:30:00 PM,12/01/2014 13:30,51.58,50.47,1.915,15.585
12/01/2014,2:00:00 PM,12/01/2014 14:00,52.75,52.43,0.25,16.835
12/01/2014,2:30:00 PM,12/01/2014 14:30,53.63,59.58,0.75,15.915
12/01/2014,3:00:00 PM,12/01/2014 15:00,53.41,61.47,0.415,16.5
12/01/2014,3:30:00 PM,12/01/2014 15:30,53.2,72.57,1,16.25
12/01/2014,4:00:00 PM,12/01/2014 16:00,53.28,80.79,7,18.25
12/01/2014,4:30:00 PM,12/01/2014 16:30,53.15,85.63,16.665,17.5
12/01/2014,5:00:00 PM,12/01/2014 17:00,53.71,109.15,21.915,21.665
12/01/2014,5:30:00 PM,12/01/2014 17:30,53.67,109.8,20.585,24.835
12/01/2014,6:00:00 PM,12/01/2014 18:00,53.66,109.8,20.25,25.585
12/01/2014,6:30:00 PM,12/01/2014 18:30,53.62,109.8,20.335,24.915
12/01/2014,7:00:00 PM,12/01/2014 19:00,53.23,106.3,20.915,25.415
12/01/2014,7:30:00 PM,12/01/2014 19:30,51.85,80.8,20.835,39.415
12/01/2014,8:00:00 PM,12/01/2014 20:00,51.35,73.57,20.915,42.165
12/01/2014,8:30:00 PM,12/01/2014 20:30,49.95,55.27,19.415,42.25
12/01/2014,9:00:00 PM,12/01/2014 21:00,49.75,53.71,20.335,40.165
12/01/2014,9:30:00 PM,12/01/2014 21:30,49.78,50.35,19.835,47.665
12/01/2014,10:00:00 PM,12/01/2014 22:00,49.47,48.17,19.835,44.415
12/01/2014,10:30:00 PM,12/01/2014 22:30,49.68,47.74,20.415,40.75
12/01/2014,11:00:00 PM,12/01/2014 23:00,49.7,46.92,19.75,42.835
12/01/2014,11:30:00 PM,12/01/2014 23:30,49.75,46.81,19.835,34.75
13/01/2014,12:00:00 AM,13/01/2014 0:00,49.68,49.71,18.335,34.835
13/01/2014,12:30:00 AM,13/01/2014 0:30,49.14,48.34,18,27.665
13/01/2014,1:00:00 AM,13/01/2014 1:00,49.26,46.71,18,29.665
13/01/2014,1:30:00 AM,13/01/2014 1:30,44.76,42.64,18,29.085
13/01/2014,2:00:00 AM,13/01/2014 2:00,42.08,40.02,18.5,30.25
13/01/2014,2:30:00 AM,13/01/2014 2:30,42.62,39.14,19.335,35.5
13/01/2014,3:00:00 AM,13/01/2014 3:00,41.99,38.69,19.25,30.665
13/01/2014,3:30:00 AM,13/01/2014 3:30,42.48,39.54,19,26.835
13/01/2014,4:00:00 AM,13/01/2014 4:00,42.93,39.7,19,25.5
13/01/2014,4:30:00 AM,13/01/2014 4:30,43.02,39.82,18.335,26.335
13/01/2014,5:00:00 AM,13/01/2014 5:00,49.32,44.98,16.165,31.585
13/01/2014,5:30:00 AM,13/01/2014 5:30,49.78,44.29,16.25,39.415
13/01/2014,6:00:00 AM,13/01/2014 6:00,49.75,44.9,15.835,44.75
13/01/2014,6:30:00 AM,13/01/2014 6:30,49.4,45.4,13,43.25
13/01/2014,7:00:00 AM,13/01/2014 7:00,51.61,49.57,11.835,37.085
13/01/2014,7:30:00 AM,13/01/2014 7:30,52.04,52.55,11,23.665
13/01/2014,8:00:00 AM,13/01/2014 8:00,54.09,59,8.665,9.75
13/01/2014,8:30:00 AM,13/01/2014 8:30,53.42,65.9,6.665,4.915
13/01/2014,9:00:00 AM,13/01/2014 9:00,54.17,79.31,5.5,0.085
13/01/2014,9:30:00 AM,13/01/2014 9:30,55.52,72.44,4.75,-0.75
13/01/2014,10:00:00 AM,13/01/2014 10:00,55.63,78.07,4.835,-0.835
13/01/2014,10:30:00 AM,13/01/2014 10:30,54.64,96.02,4.665,-0.665
13/01/2014,11:00:00 AM,13/01/2014 11:00,55.12,109.76,3.665,-0.585
13/01/2014,11:30:00 AM,13/01/2014 11:30,55.58,181.65,2.915,-0.915
13/01/2014,12:00:00 PM,13/01/2014 12:00,58,199.06,2,-0.585
13/01/2014,12:30:00 PM,13/01/2014 12:30,59.24,199.66,1.75,0.085
13/01/2014,1:00:00 PM,13/01/2014 13:00,60.44,199.23,2.25,-0.415
13/01/2014,1:30:00 PM,13/01/2014 13:30,60.9,205.26,1.75,2.585
13/01/2014,2:00:00 PM,13/01/2014 14:00,62.1,199.39,0.915,5.165
13/01/2014,2:30:00 PM,13/01/2014 14:30,61.96,199.99,0.5,7.585
13/01/2014,3:00:00 PM,13/01/2014 15:00,61.84,266.43,0.75,8.915
13/01/2014,3:30:00 PM,13/01/2014 15:30,62.68,299.77,0.835,8.915
13/01/2014,4:00:00 PM,13/01/2014 16:00,80.73,299.8,3.585,9.085
13/01/2014,4:30:00 PM,13/01/2014 16:30,74.51,282.82,4.75,9.085
13/01/2014,5:00:00 PM,13/01/2014 17:00,61.42,283.17,8.75,8.25
13/01/2014,5:30:00 PM,13/01/2014 17:30,58.95,299.8,13.085,9.5
13/01/2014,6:00:00 PM,13/01/2014 18:00,61.65,299.8,13.915,4.585
13/01/2014,6:30:00 PM,13/01/2014 18:30,55.21,299.8,14.75,3.25
13/01/2014,7:00:00 PM,13/01/2014 19:00,53.66,299.8,15.835,2.665
13/01/2014,7:30:00 PM,13/01/2014 19:30,54.23,299.8,16.085,2.335
13/01/2014,8:00:00 PM,13/01/2014 20:00,55.12,221.73,15.165,4.915
13/01/2014,8:30:00 PM,13/01/2014 20:30,53.91,216.63,14.165,12.835
13/01/2014,9:00:00 PM,13/01/2014 21:00,52.93,208.78,13.585,17.085
13/01/2014,9:30:00 PM,13/01/2014 21:30,51.73,95.25,14.415,16.665
13/01/2014,10:00:00 PM,13/01/2014 22:00,49.5,66.88,15.085,25.585
13/01/2014,10:30:00 PM,13/01/2014 22:30,50.68,61.06,15.5,32.25
13/01/2014,11:00:00 PM,13/01/2014 23:00,49.74,57.13,15.165,20.165
13/01/2014,11:30:00 PM,13/01/2014 23:30,49.92,55.93,15.085,12.585
14/01/2014,12:00:00 AM,14/01/2014 0:00,49.77,58.94,14.835,12.415
14/01/2014,12:30:00 AM,14/01/2014 0:30,49.32,51.44,13.25,12.25
14/01/2014,1:00:00 AM,14/01/2014 1:00,48.98,48.87,13.835,14
14/01/2014,1:30:00 AM,14/01/2014 1:30,45.78,46.72,13.085,13.085
14/01/2014,2:00:00 AM,14/01/2014 2:00,44.78,46.72,12,14.165
14/01/2014,2:30:00 AM,14/01/2014 2:30,45.87,46.63,10.165,13.585
14/01/2014,3:00:00 AM,14/01/2014 3:00,43.56,44.55,8.665,8.085
14/01/2014,3:30:00 AM,14/01/2014 3:30,42.88,43.63,7.165,6.335
14/01/2014,4:00:00 AM,14/01/2014 4:00,45.46,45.67,6.665,10.165
14/01/2014,4:30:00 AM,14/01/2014 4:30,48.07,48.84,5.085,21.835
14/01/2014,5:00:00 AM,14/01/2014 5:00,48.63,49.67,3.415,35.165
14/01/2014,5:30:00 AM,14/01/2014 5:30,49.77,49.32,1,34.915
14/01/2014,6:00:00 AM,14/01/2014 6:00,49.76,49.81,0,28.835
14/01/2014,6:30:00 AM,14/01/2014 6:30,51.32,52.71,0,27.085
14/01/2014,7:00:00 AM,14/01/2014 7:00,53.61,60.23,0,23
14/01/2014,7:30:00 AM,14/01/2014 7:30,53.96,63.76,0,18.665
14/01/2014,8:00:00 AM,14/01/2014 8:00,53.64,78.47,0,4.085
14/01/2014,8:30:00 AM,14/01/2014 8:30,55.04,199.99,0,-0.585
14/01/2014,9:00:00 AM,14/01/2014 9:00,55.62,199.99,0,-0.75
14/01/2014,9:30:00 AM,14/01/2014 9:30,56.56,230.31,0.085,0.415
14/01/2014,10:00:00 AM,14/01/2014 10:00,57.25,203.19,0.335,1.335
14/01/2014,10:30:00 AM,14/01/2014 10:30,58.81,261.27,0,0.665
14/01/2014,11:00:00 AM,14/01/2014 11:00,62.19,273.26,0.335,-0.665
14/01/2014,11:30:00 AM,14/01/2014 11:30,68.31,305.99,1,1
14/01/2014,12:00:00 PM,14/01/2014 12:00,64.99,305.99,1.335,2
14/01/2014,12:30:00 PM,14/01/2014 12:30,70.21,305.99,0.5,5.5
14/01/2014,1:00:00 PM,14/01/2014 13:00,63.19,305.99,0.5,7
14/01/2014,1:30:00 PM,14/01/2014 13:30,64.27,1855.08,0,7
14/01/2014,2:00:00 PM,14/01/2014 14:00,60.1,1035.38,0,7.835
14/01/2014,2:30:00 PM,14/01/2014 14:30,81.05,199.99,0.165,8.415
14/01/2014,3:00:00 PM,14/01/2014 15:00,62.63,85.6,0.085,7.665
14/01/2014,3:30:00 PM,14/01/2014 15:30,57.48,80.78,0.165,6.665
